instance_id,smell_type,model,prompt,failure_type,suite_regression,before_suites_failed,before_tests_total,before_tests_passed,before_tests_failed,before_tests_skipped,before_tests_todo,after_suites_failed,after_tests_total,after_tests_passed,after_tests_failed,after_tests_skipped,after_tests_todo
6410,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
6411,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,44,44,0,0,0,1,44,43,1,0,0
6412,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6413,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
6414,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6415,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6416,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6417,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
6418,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6419,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6420,Exception Handling,DeepSeek-V3.2,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
6421,Duplicate Assert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6422,Duplicate Assert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6423,Duplicate Assert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6424,Duplicate Assert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6425,Duplicate Assert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
6426,Magic Number,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6427,Magic Number,DeepSeek-V3.2,Chain-of-Thought,none,0,0,242,242,0,0,0,0,242,242,0,0,0
6428,Magic Number,DeepSeek-V3.2,Chain-of-Thought,none,0,0,208,207,0,1,0,0,208,207,0,1,0
6429,Sleepy Test,DeepSeek-V3.2,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
6430,Sleepy Test,DeepSeek-V3.2,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
6431,Sleepy Test,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,1,235,231,1,0,3,2,235,230,2,0,3
6432,Sleepy Test,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,1,235,231,1,0,3,2,235,229,3,0,3
6433,Sleepy Test,DeepSeek-V3.2,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
6434,SubOptimalAssert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6435,SubOptimalAssert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6436,SubOptimalAssert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6437,SubOptimalAssert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6438,SubOptimalAssert,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
6439,OvercommentedTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6440,OvercommentedTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6441,OvercommentedTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6442,OvercommentedTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6443,OvercommentedTest,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,1694,1694,0,0,0,1,1694,1693,1,0,0
6444,AnonymousTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6445,AnonymousTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
6446,AnonymousTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,202,202,0,0,0,0,202,202,0,0,0
6447,AnonymousTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,202,202,0,0,0,0,202,202,0,0,0
6448,AnonymousTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,202,202,0,0,0,0,202,202,0,0,0
6449,VerboseStatement,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6450,VerboseStatement,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6451,VerboseStatement,DeepSeek-V3.2,Chain-of-Thought,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
6452,VerboseStatement,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,1694,1694,0,0,0,1,1694,1693,1,0,0
6453,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
6454,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
6455,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6456,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,646,633,0,11,2
6457,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6458,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6459,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6460,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6461,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6462,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,633,0,11,1
6463,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6464,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6465,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6466,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6467,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6468,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6469,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,169,168,0,1,0,0,169,168,0,1,0
6470,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,1,159,157,2,0,0,1,159,157,2,0,0
6471,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,none,0,0,47,47,0,0,0,0,47,47,0,0,0
6472,Unknown Test,DeepSeek-V3.2,Chain-of-Thought,suites_failed_increase,1,0,47,47,0,0,0,1,47,46,1,0,0
6473,AnonymousTest,DeepSeek-V3.2,Chain-of-Thought,none,0,0,645,634,0,11,0,0,645,634,0,11,0
6474,VerboseStatement,DeepSeek-V3.2,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7075,SubOptimalAssert,CodeLlama 34B,Few-Shot,suites_failed_increase,1,0,3010,3010,0,0,0,1,3010,3009,1,0,0
7076,AnonymousTest,CodeLlama 34B,Zero-Shot,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
7077,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7078,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7079,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7080,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7081,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,242,242,0,0,0,0,244,244,0,0,0
7082,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,1,159,157,2,0,0,1,159,157,2,0,0
7083,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7084,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7085,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7086,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7087,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7088,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7089,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
7090,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,562,562,0,0,0,0,563,563,0,0,0
7091,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,60,60,0,0,0,0,60,60,0,0,0
7092,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7093,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7094,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7095,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7096,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7097,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7098,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7099,Magic Number,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,169,168,0,1,0,1,0,0,0,1,0
7100,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7101,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7102,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7103,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7104,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7105,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7106,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7107,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7108,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,60,60,0,0,0,0,60,60,0,0,0
7109,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
7110,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7111,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7112,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7113,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7114,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7115,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1200,1200,0,0,0
7116,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,562,562,0,0,0,0,563,563,0,0,0
7117,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7118,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7119,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
7120,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
7121,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,47,47,0,0,0,0,19,18,1,0,0
7122,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3011,3011,0,0,0
7123,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,230,2,0,3
7124,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7125,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7126,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7127,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,526,518,0,8,0
7128,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7129,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7130,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7131,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7132,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7133,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
7134,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7135,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7136,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7137,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7138,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1699,1699,0,0,0
7139,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7140,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
7141,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7142,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7143,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,76,73,0,3,0,0,76,73,0,3,0
7144,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1698,1698,0,0,0
7145,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
7146,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1197,1197,0,0,0
7147,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7148,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1200,1200,0,0,0
7149,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7150,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7151,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,254,243,0,11,0,1,0,0,0,11,0
7152,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,150,149,0,1,0,0,150,149,0,1,0
7153,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,150,149,0,1,0,0,150,149,0,1,0
7154,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7155,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7156,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7157,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7158,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
7159,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7160,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7161,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,none,0,0,562,562,0,0,0,0,569,569,0,0,0
7162,VerboseStatement,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,3010,3010,0,0,0,1,2954,2954,0,0,0
7163,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,230,2,0,3
7164,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,230,2,0,3
7165,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7166,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7167,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7168,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7169,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
7170,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7171,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7172,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7173,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
7174,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
7175,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
7176,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
7177,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7178,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7179,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
7180,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,481,478,0,3,0,0,481,478,0,3,0
7181,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7182,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
7183,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7184,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7185,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7186,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7187,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
7188,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
7189,ConditionalTestLogic,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1205,1205,0,0,0
7190,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7191,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7192,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7193,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7194,Exception Handling,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
7195,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,242,242,0,0,0,0,242,242,0,0,0
7196,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,208,207,0,1,0,0,185,184,1,0,0
7197,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7198,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
7199,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7200,Exception Handling,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
7201,Exception Handling,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
7202,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7203,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7204,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7205,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7206,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7207,Exception Handling,Gemini 2.5 Pro,Zero-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
7208,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1368,1368,0,0,0
7209,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1368,1368,0,0,0
7210,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1368,1368,0,0,0
7211,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1368,1368,0,0,0
7212,Duplicate Assert,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,0,3010,3010,0,0,0,1,3012,3011,1,0,0
7213,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7214,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,242,242,0,0,0,0,247,247,0,0,0
7215,Magic Number,Gemini 2.5 Pro,Zero-Shot,none,0,0,208,207,0,1,0,0,208,207,0,1,0
7216,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7217,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,230,2,0,3
7218,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
7219,Sleepy Test,Gemini 2.5 Pro,Zero-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,230,2,0,3
7220,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7221,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7222,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7223,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7224,SubOptimalAssert,Gemini 2.5 Pro,Zero-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
7225,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7226,OvercommentedTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
7227,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7228,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
7229,AnonymousTest,Gemini 2.5 Pro,Zero-Shot,none,0,0,202,202,0,0,0,0,202,202,0,0,0
