file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/tests/integration/persister-tests.js,Duplicate Assert,"{'line': 12, 'column': 4, 'index': 332}","  10 |     await persister.persist();
> 138 |       expect(emitter.listeners('a')).to.have.lengthOf(3);
      |      ^ Duplicate Assert
  139 |
  140 |       emitter.off('a', listener);
  141 |       expect(emitter.listeners('a')).to.have.lengthOf(2);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 141, 'column': 6, 'index': 3819}","  139 |
  140 |       emitter.off('a', listener);
> 141 |       expect(emitter.listeners('a')).to.have.lengthOf(2);
      |      ^ Duplicate Assert
  142 |
  143 |       emitter.off('a');
  144 |       expect(emitter.listeners('a')).to.have.lengthOf(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 144, 'column': 6, 'index': 3902}","  142 |
  143 |       emitter.off('a');
> 144 |       expect(emitter.listeners('a')).to.have.lengthOf(0);
      |      ^ Duplicate Assert
  145 |
  146 |       emitter.on('a', listener, { times: 3 });
  147 |       expect(emitter.listeners('a')).to.have.lengthOf(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 147, 'column': 6, 'index': 4008}","  145 |
  146 |       emitter.on('a', listener, { times: 3 });
> 147 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
      |      ^ Duplicate Assert
  148 |
  149 |       emitter.off('a', listener);
  150 |       expect(emitter.listeners('a')).to.have.lengthOf(0);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 150, 'column': 6, 'index': 4101}","  148 |
  149 |       emitter.off('a', listener);
> 150 |       expect(emitter.listeners('a')).to.have.lengthOf(0);
      |      ^ Duplicate Assert
  151 |     });
  152 |
  153 |     it('.listeners()', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 156, 'column': 6, 'index': 4248}","  154 |       assertEventName('listeners');
  155 |
> 156 |       expect(emitter.listeners('a')).to.be.an('array');
      |      ^ Duplicate Assert
  157 |       expect(emitter.listeners('a')).to.deep.equal([]);
  158 |
  159 |       emitter.on('a', () => {});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 157, 'column': 6, 'index': 4304}","  155 |
  156 |       expect(emitter.listeners('a')).to.be.an('array');
> 157 |       expect(emitter.listeners('a')).to.deep.equal([]);
      |      ^ Duplicate Assert
  158 |
  159 |       emitter.on('a', () => {});
  160 |       emitter.on('b', () => {});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 162, 'column': 6, 'index': 4460}","  160 |       emitter.on('b', () => {});
  161 |       emitter.on('b', () => {});
> 162 |       expect(emitter.listeners('a')).to.be.an('array');
      |      ^ Duplicate Assert
  163 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
  164 |       expect(emitter.listeners('b')).to.have.lengthOf(2);
  165 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 163, 'column': 6, 'index': 4516}","  161 |       emitter.on('b', () => {});
  162 |       expect(emitter.listeners('a')).to.be.an('array');
> 163 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
      |      ^ Duplicate Assert
  164 |       expect(emitter.listeners('b')).to.have.lengthOf(2);
  165 |
  166 |       emitter.off('b');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 164, 'column': 6, 'index': 4574}","  162 |       expect(emitter.listeners('a')).to.be.an('array');
  163 |       expect(emitter.listeners('a')).to.have.lengthOf(1);
> 164 |       expect(emitter.listeners('b')).to.have.lengthOf(2);
      |      ^ Duplicate Assert
  165 |
  166 |       emitter.off('b');
  167 |       expect(emitter.listeners('b')).to.be.an('array');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 167, 'column': 6, 'index': 4657}","  165 |
  166 |       emitter.off('b');
> 167 |       expect(emitter.listeners('b')).to.be.an('array');
      |      ^ Duplicate Assert
  168 |       expect(emitter.listeners('b')).to.have.lengthOf(0);
  169 |     });
  170 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 168, 'column': 6, 'index': 4713}","  166 |       emitter.off('b');
  167 |       expect(emitter.listeners('b')).to.be.an('array');
> 168 |       expect(emitter.listeners('b')).to.have.lengthOf(0);
      |      ^ Duplicate Assert
  169 |     });
  170 |
  171 |     it('.hasListeners()', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 174, 'column': 6, 'index': 4866}","  172 |       assertEventName('hasListeners');
  173 |
> 174 |       expect(emitter.hasListeners('a')).to.be.false;
      |      ^ Duplicate Assert
  175 |
  176 |       emitter.on('a', () => {});
  177 |       expect(emitter.hasListeners('a')).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 177, 'column': 6, 'index': 4953}","  175 |
  176 |       emitter.on('a', () => {});
> 177 |       expect(emitter.hasListeners('a')).to.be.true;
      |      ^ Duplicate Assert
  178 |
  179 |       emitter.off('a');
  180 |       expect(emitter.hasListeners('a')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/event-emitter-test.js,Duplicate Assert,"{'line': 180, 'column': 6, 'index': 5030}","  178 |
  179 |       emitter.off('a');
> 180 |       expect(emitter.hasListeners('a')).to.be.false;
      |      ^ Duplicate Assert
  181 |     });
  182 |
  183 |     it('.emit()', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/container-test.js,Duplicate Assert,"{'line': 62, 'column': 6, 'index': 1400}","  60 |     it('.unregister() - by key', function () {
  61 |       container.register(Factory);
> 62 |       expect(container.has('factory:factory-id')).to.be.true;
     |      ^ Duplicate Assert
  63 |
  64 |       container.unregister('factory:factory-id');
  65 |       expect(container.has('factory:factory-id')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/container-test.js,Duplicate Assert,"{'line': 65, 'column': 6, 'index': 1513}","  63 |
  64 |       container.unregister('factory:factory-id');
> 65 |       expect(container.has('factory:factory-id')).to.be.false;
     |      ^ Duplicate Assert
  66 |     });
  67 |
  68 |     it('.unregister() - by factory', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/container-test.js,Duplicate Assert,"{'line': 70, 'column': 6, 'index': 1671}","  68 |     it('.unregister() - by factory', function () {
  69 |       container.register(Factory);
> 70 |       expect(container.has('factory:factory-id')).to.be.true;
     |      ^ Duplicate Assert
  71 |
  72 |       container.unregister(Factory);
  73 |       expect(container.has('factory:factory-id')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/-private/container-test.js,Duplicate Assert,"{'line': 73, 'column': 6, 'index': 1771}","  71 |
  72 |       container.unregister(Factory);
> 73 |       expect(container.has('factory:factory-id')).to.be.false;
     |      ^ Duplicate Assert
  74 |     });
  75 |
  76 |     it('.lookup()', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-xhr/tests/integration/adapter-test.js,Conditional Test Logic,"{'line': 68, 'column': 34, 'index': 1933}","  66 |   });
  67 |
> 68 |   ['arraybuffer', 'blob', 'text'].forEach((responseType) =>
     |                                  ^ Conditional Test Logic
  69 |     it(`should be able to download binary content (${responseType})`, async function () {
  70 |       const fetch = async () =>
  71 |         Buffer.from("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-puppeteer/tests/integration/adapter-test.js,Conditional Test Logic,"{'line': 99, 'column': 4, 'index': 2704}","   97 |     // Since it takes time for Puppeteer to execute the request in the browser's
   98 |     // context, we have to wait until the requests have been made.
>  99 |     while (requests.length !== 3) {
      |    ^ Conditional Test Logic
  100 |       await server.timeout(5);
  101 |     }
  102 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/unit/utils/merge-chunks-test.js,Conditional Test Logic,"{'line': 9, 'column': 15, 'index': 249}","   7 |
   8 |   it('should work', function () {
>  9 |     [null, []].forEach((chunks) => {
     |               ^ Conditional Test Logic
  10 |       const buffer = mergeChunks(chunks);
  11 |
  12 |       expect(Buffer.isBuffer(buffer)).to.be.true;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/unit/utils/merge-chunks-test.js,Duplicate Assert,"{'line': 12, 'column': 6, 'index': 320}","  10 |       const buffer = mergeChunks(chunks);
  11 |
> 12 |       expect(Buffer.isBuffer(buffer)).to.be.true;
     |      ^ Duplicate Assert
  13 |       expect(buffer.toString()).to.have.lengthOf(0);
  14 |     });
  15 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/unit/utils/merge-chunks-test.js,Duplicate Assert,"{'line': 13, 'column': 6, 'index': 370}","  11 |
  12 |       expect(Buffer.isBuffer(buffer)).to.be.true;
> 13 |       expect(buffer.toString()).to.have.lengthOf(0);
     |      ^ Duplicate Assert
  14 |     });
  15 |
  16 |     const str = mergeChunks(['T', 'e', 's', 't']);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/unit/utils/merge-chunks-test.js,Duplicate Assert,"{'line': 23, 'column': 4, 'index': 645}","  21 |     const buffer = mergeChunks(['T', 'e', 's', 't'].map((c) => Buffer.from(c)));
  22 |
> 23 |     expect(Buffer.isBuffer(buffer)).to.be.true;
     |    ^ Duplicate Assert
  24 |     expect(buffer.toString()).to.equal('Test');
  25 |   });
  26 | });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/unit/utils/merge-chunks-test.js,Duplicate Assert,"{'line': 24, 'column': 4, 'index': 693}","  22 |
  23 |     expect(Buffer.isBuffer(buffer)).to.be.true;
> 24 |     expect(buffer.toString()).to.equal('Test');
     |    ^ Duplicate Assert
  25 |   });
  26 | });
  27 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/jest/integration/xhr-test.js,Magic Number,"{'line': 33, 'column': 55, 'index': 755}","  31 |     const { persister, recordingId } = polly;
  32 |
> 33 |     expect((await request('/api/db/foo')).status).toBe(404);
     |                                                       ^ Magic Number
  34 |     await persister.persist();
  35 |
  36 |     const har = await persister.findRecording(recordingId);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/jest/integration/xhr-test.js,Magic Number,"{'line': 39, 'column': 40, 'index': 925}","  37 |
  38 |     expect(har).toBeDefined();
> 39 |     expect(har.log.entries.length).toBe(1);
     |                                        ^ Magic Number
  40 |     expect(har.log.entries[0].request.url.includes('/api/db/foo')).toBe(true);
  41 |     expect(har.log.entries[0].response.status).toBe(404);
  42 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/jest/integration/xhr-test.js,Magic Number,"{'line': 41, 'column': 52, 'index': 1060}","  39 |     expect(har.log.entries.length).toBe(1);
  40 |     expect(har.log.entries[0].request.url.includes('/api/db/foo')).toBe(true);
> 41 |     expect(har.log.entries[0].response.status).toBe(404);
     |                                                    ^ Magic Number
  42 |
  43 |     await persister.deleteRecording(recordingId);
  44 |     expect(persister.findRecording(recordingId)).resolves.toBeNull();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/jest/integration/fetch-test.js,Magic Number,"{'line': 21, 'column': 74, 'index': 547}","  19 |     const { persister, recordingId } = polly;
  20 |
> 21 |     expect((await fetch('http://localhost:4000/api/db/foo')).status).toBe(404);
     |                                                                          ^ Magic Number
  22 |     await persister.persist();
  23 |
  24 |     const har = await persister.findRecording(recordingId);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/jest/integration/fetch-test.js,Magic Number,"{'line': 27, 'column': 40, 'index': 717}","  25 |
  26 |     expect(har).toBeDefined();
> 27 |     expect(har.log.entries.length).toBe(1);
     |                                        ^ Magic Number
  28 |     expect(har.log.entries[0].request.url.includes('/api/db/foo')).toBe(true);
  29 |     expect(har.log.entries[0].response.status).toBe(404);
  30 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/jest/integration/fetch-test.js,Magic Number,"{'line': 29, 'column': 52, 'index': 852}","  27 |     expect(har.log.entries.length).toBe(1);
  28 |     expect(har.log.entries[0].request.url.includes('/api/db/foo')).toBe(true);
> 29 |     expect(har.log.entries[0].response.status).toBe(404);
     |                                                    ^ Magic Number
  30 |
  31 |     await persister.deleteRecording(recordingId);
  32 |     expect(persister.findRecording(recordingId)).resolves.toBeNull();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/integration/adapter-test.js,Exception Handling,"{'line': 180, 'column': 4, 'index': 5068}","  178 |     });
  179 |
> 180 |     try {
      |    ^ Exception Handling
  181 |       await getResponseFromRequest(req);
  182 |     } catch (e) {
  183 |       // no-op"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/integration/adapter-test.js,Exception Handling,"{'line': 209, 'column': 4, 'index': 5763}","  207 |     req.abort();
  208 |
> 209 |     try {
      |    ^ Exception Handling
  210 |       await promise;
  211 |     } catch (e) {
  212 |       // no-op"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-node-http/tests/integration/adapter-test.js,Sleepy Test,"{'line': 175, 'column': 6, 'index': 5001}","  173 |
  174 |     req.on('socket', () => {
> 175 |       setTimeout(() => {
      |      ^ Sleepy Test
  176 |         req.abort();
  177 |       }, 10);
  178 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Conditional Test Logic,"{'line': 82, 'column': 8, 'index': 2381}","  80 |         'persister',
  81 |         'persisterOptions'
> 82 |       ].forEach((key) =>
     |        ^ Conditional Test Logic
  83 |         expect(() => server.any().configure({ [key]: 'foo' })).to.throw(
  84 |           PollyError,
  85 |           /Invalid configuration option/"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 217, 'column': 6, 'index': 6144}","  215 |         .intercept((req, res) => res.sendStatus(200));
  216 |
> 217 |       expect((await fetch('/ping')).status).to.equal(200);
      |      ^ Duplicate Assert
  218 |       expect(callCount).to.equal(1);
  219 |
  220 |       expect((await fetch('/ping')).status).to.equal(200);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 218, 'column': 6, 'index': 6203}","  216 |
  217 |       expect((await fetch('/ping')).status).to.equal(200);
> 218 |       expect(callCount).to.equal(1);
      |      ^ Duplicate Assert
  219 |
  220 |       expect((await fetch('/ping')).status).to.equal(200);
  221 |       expect(callCount).to.equal(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 220, 'column': 6, 'index': 6241}","  218 |       expect(callCount).to.equal(1);
  219 |
> 220 |       expect((await fetch('/ping')).status).to.equal(200);
      |      ^ Duplicate Assert
  221 |       expect(callCount).to.equal(1);
  222 |     });
  223 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 221, 'column': 6, 'index': 6300}","  219 |
  220 |       expect((await fetch('/ping')).status).to.equal(200);
> 221 |       expect(callCount).to.equal(1);
      |      ^ Duplicate Assert
  222 |     });
  223 |
  224 |     it('.intercept(_, { times }) & .on(_, { times })', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 233, 'column': 6, 'index': 6661}","  231 |         .intercept((req, res) => res.sendStatus(200), { times: 2 });
  232 |
> 233 |       expect((await fetch('/ping')).status).to.equal(200);
      |      ^ Duplicate Assert
  234 |       expect(callCount).to.equal(1);
  235 |
  236 |       expect((await fetch('/ping')).status).to.equal(200);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 234, 'column': 6, 'index': 6720}","  232 |
  233 |       expect((await fetch('/ping')).status).to.equal(200);
> 234 |       expect(callCount).to.equal(1);
      |      ^ Duplicate Assert
  235 |
  236 |       expect((await fetch('/ping')).status).to.equal(200);
  237 |       expect(callCount).to.equal(1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 236, 'column': 6, 'index': 6758}","  234 |       expect(callCount).to.equal(1);
  235 |
> 236 |       expect((await fetch('/ping')).status).to.equal(200);
      |      ^ Duplicate Assert
  237 |       expect(callCount).to.equal(1);
  238 |
  239 |       expect(handler.has('intercept')).to.be.false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 237, 'column': 6, 'index': 6817}","  235 |
  236 |       expect((await fetch('/ping')).status).to.equal(200);
> 237 |       expect(callCount).to.equal(1);
      |      ^ Duplicate Assert
  238 |
  239 |       expect(handler.has('intercept')).to.be.false;
  240 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 251, 'column': 10, 'index': 7160}","  249 |         .get('/ping')
  250 |         .intercept((req, res) => {
> 251 |           expect(requestCalled).to.be.true;
      |          ^ Duplicate Assert
  252 |           res.sendStatus(200);
  253 |         })
  254 |         .on('request', (req) => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 255, 'column': 10, 'index': 7280}","  253 |         })
  254 |         .on('request', (req) => {
> 255 |           expect(requestCalled).to.be.false;
      |          ^ Duplicate Assert
  256 |
  257 |           // Validate that we can modify the request
  258 |           req.body = 'test';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 265, 'column': 6, 'index': 7554}","  263 |
  264 |       expect((await fetch('/ping')).status).to.equal(200);
> 265 |       expect(requestCalled).to.be.true;
      |      ^ Duplicate Assert
  266 |     });
  267 |
  268 |     it('event: beforeResponse', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 275, 'column': 10, 'index': 7807}","  273 |         .get('/ping')
  274 |         .intercept((req, res) => {
> 275 |           expect(beforeResponseCalled).to.be.false;
      |          ^ Duplicate Assert
  276 |           res.sendStatus(200);
  277 |         })
  278 |         .on('beforeResponse', (req, res) => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 279, 'column': 10, 'index': 7947}","  277 |         })
  278 |         .on('beforeResponse', (req, res) => {
> 279 |           expect(beforeResponseCalled).to.be.false;
      |          ^ Duplicate Assert
  280 |           expect(res.statusCode).to.equal(200);
  281 |
  282 |           res.sendStatus(201);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 287, 'column': 6, 'index': 8186}","  285 |
  286 |       expect((await fetch('/ping')).status).to.equal(201);
> 287 |       expect(beforeResponseCalled).to.be.true;
      |      ^ Duplicate Assert
  288 |     });
  289 |
  290 |     it('event: response', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 297, 'column': 10, 'index': 8434}","  295 |         .get('/ping')
  296 |         .intercept((req, res) => {
> 297 |           expect(responseCalled).to.be.false;
      |          ^ Duplicate Assert
  298 |           res.sendStatus(200);
  299 |         })
  300 |         .on('response', (req, res) => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 301, 'column': 10, 'index': 8562}","  299 |         })
  300 |         .on('response', (req, res) => {
> 301 |           expect(responseCalled).to.be.false;
      |          ^ Duplicate Assert
  302 |           expect(req.didRespond).to.be.true;
  303 |           expect(res.statusCode).to.equal(200);
  304 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 312, 'column': 6, 'index': 8917}","  310 |
  311 |       expect((await fetch('/ping')).status).to.equal(200);
> 312 |       expect(responseCalled).to.be.true;
      |      ^ Duplicate Assert
  313 |     });
  314 |
  315 |     it('can register multiple event handlers', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 344, 'column': 6, 'index': 9968}","  342 |         .on('beforeResponse', () => (beforeResponseCalled = true));
  343 |
> 344 |       expect((await fetch('/ping')).status).to.equal(200);
      |      ^ Duplicate Assert
  345 |       expect(requestCalled).to.be.true;
  346 |       expect(beforeResponseCalled).to.be.true;
  347 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 345, 'column': 6, 'index': 10027}","  343 |
  344 |       expect((await fetch('/ping')).status).to.equal(200);
> 345 |       expect(requestCalled).to.be.true;
      |      ^ Duplicate Assert
  346 |       expect(beforeResponseCalled).to.be.true;
  347 |
  348 |       requestCalled = beforeResponseCalled = false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 346, 'column': 6, 'index': 10067}","  344 |       expect((await fetch('/ping')).status).to.equal(200);
  345 |       expect(requestCalled).to.be.true;
> 346 |       expect(beforeResponseCalled).to.be.true;
      |      ^ Duplicate Assert
  347 |
  348 |       requestCalled = beforeResponseCalled = false;
  349 |       handler.off('request').off('beforeResponse');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 351, 'column': 6, 'index': 10220}","  349 |       handler.off('request').off('beforeResponse');
  350 |
> 351 |       expect((await fetch('/ping')).status).to.equal(200);
      |      ^ Duplicate Assert
  352 |       expect(requestCalled).to.be.false;
  353 |       expect(beforeResponseCalled).to.be.false;
  354 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 352, 'column': 6, 'index': 10279}","  350 |
  351 |       expect((await fetch('/ping')).status).to.equal(200);
> 352 |       expect(requestCalled).to.be.false;
      |      ^ Duplicate Assert
  353 |       expect(beforeResponseCalled).to.be.false;
  354 |     });
  355 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 353, 'column': 6, 'index': 10320}","  351 |       expect((await fetch('/ping')).status).to.equal(200);
  352 |       expect(requestCalled).to.be.false;
> 353 |       expect(beforeResponseCalled).to.be.false;
      |      ^ Duplicate Assert
  354 |     });
  355 |
  356 |     it('events receive params', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 362, 'column': 10, 'index': 10540}","  360 |         .any('/ping')
  361 |         .on('request', (req) => {
> 362 |           expect(req.params).to.deep.equal({});
      |          ^ Duplicate Assert
  363 |         })
  364 |         .on('beforeResponse', (req) => {
  365 |           expect(req.params).to.deep.equal({});"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 365, 'column': 10, 'index': 10640}","  363 |         })
  364 |         .on('beforeResponse', (req) => {
> 365 |           expect(req.params).to.deep.equal({});
      |          ^ Duplicate Assert
  366 |         });
  367 |
  368 |       server"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/adapter-fetch/tests/integration/server-test.js,Duplicate Assert,"{'line': 371, 'column': 10, 'index': 10774}","  369 |         .any('/ping/:id')
  370 |         .on('request', (req) => {
> 371 |           expect(req.params).to.deep.equal({ id: '1' });
      |          ^ Duplicate Assert
  372 |         })
  373 |         .on('beforeResponse', (req) => {
