file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/ozaria/site/components/sign-up/signUpConfig.spec.js,Conditional Test Logic,"{'line': 59, 'column': 2, 'index': 1733}","  57 | // Over-writes config for china server to make phone number mandatory
  52 |       })
  53 |     })
  54 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 454, 'column': 77, 'index': 17224}","  452 |
  453 |   describe('ageOfConsent', function () {
> 454 |     it('US is 13', () => expect(utils.ageOfConsent('united-states')).toEqual(13))
      |                                                                             ^ Magic Number
  455 |     it('Latvia is 13', () => expect(utils.ageOfConsent('latvia')).toEqual(13))
  456 |     it('Austria is 14', () => expect(utils.ageOfConsent('austria')).toEqual(14))
  457 |     it('Greece is 15', () => expect(utils.ageOfConsent('greece')).toEqual(15))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 455, 'column': 74, 'index': 17303}","  453 |   describe('ageOfConsent', function () {
  454 |     it('US is 13', () => expect(utils.ageOfConsent('united-states')).toEqual(13))
> 455 |     it('Latvia is 13', () => expect(utils.ageOfConsent('latvia')).toEqual(13))
      |                                                                          ^ Magic Number
  456 |     it('Austria is 14', () => expect(utils.ageOfConsent('austria')).toEqual(14))
  457 |     it('Greece is 15', () => expect(utils.ageOfConsent('greece')).toEqual(15))
  458 |     it('Slovakia is 16', () => expect(utils.ageOfConsent('slovakia')).toEqual(16))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 456, 'column': 76, 'index': 17384}","  454 |     it('US is 13', () => expect(utils.ageOfConsent('united-states')).toEqual(13))
  455 |     it('Latvia is 13', () => expect(utils.ageOfConsent('latvia')).toEqual(13))
> 456 |     it('Austria is 14', () => expect(utils.ageOfConsent('austria')).toEqual(14))
      |                                                                            ^ Magic Number
  457 |     it('Greece is 15', () => expect(utils.ageOfConsent('greece')).toEqual(15))
  458 |     it('Slovakia is 16', () => expect(utils.ageOfConsent('slovakia')).toEqual(16))
  459 |     it('default for EU countries 16', () => expect(utils.ageOfConsent('israel')).toEqual(16))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 457, 'column': 74, 'index': 17463}","  455 |     it('Latvia is 13', () => expect(utils.ageOfConsent('latvia')).toEqual(13))
  456 |     it('Austria is 14', () => expect(utils.ageOfConsent('austria')).toEqual(14))
> 457 |     it('Greece is 15', () => expect(utils.ageOfConsent('greece')).toEqual(15))
      |                                                                          ^ Magic Number
  458 |     it('Slovakia is 16', () => expect(utils.ageOfConsent('slovakia')).toEqual(16))
  459 |     it('default for EU countries 16', () => expect(utils.ageOfConsent('israel')).toEqual(16))
  460 |     it('default for other countries is 0', () => expect(utils.ageOfConsent('hong-kong')).toEqual(0))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 458, 'column': 78, 'index': 17546}","  456 |     it('Austria is 14', () => expect(utils.ageOfConsent('austria')).toEqual(14))
  457 |     it('Greece is 15', () => expect(utils.ageOfConsent('greece')).toEqual(15))
> 458 |     it('Slovakia is 16', () => expect(utils.ageOfConsent('slovakia')).toEqual(16))
      |                                                                              ^ Magic Number
  459 |     it('default for EU countries 16', () => expect(utils.ageOfConsent('israel')).toEqual(16))
  460 |     it('default for other countries is 0', () => expect(utils.ageOfConsent('hong-kong')).toEqual(0))
  461 |     it('default for unknown countries is 0', () => expect(utils.ageOfConsent('codecombat')).toEqual(0))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 459, 'column': 89, 'index': 17640}","  457 |     it('Greece is 15', () => expect(utils.ageOfConsent('greece')).toEqual(15))
  458 |     it('Slovakia is 16', () => expect(utils.ageOfConsent('slovakia')).toEqual(16))
> 459 |     it('default for EU countries 16', () => expect(utils.ageOfConsent('israel')).toEqual(16))
      |                                                                                         ^ Magic Number
  460 |     it('default for other countries is 0', () => expect(utils.ageOfConsent('hong-kong')).toEqual(0))
  461 |     it('default for unknown countries is 0', () => expect(utils.ageOfConsent('codecombat')).toEqual(0))
  462 |     it('default for undefined countries is 0', () => expect(utils.ageOfConsent(undefined)).toEqual(0))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 460, 'column': 97, 'index': 17742}","  458 |     it('Slovakia is 16', () => expect(utils.ageOfConsent('slovakia')).toEqual(16))
  459 |     it('default for EU countries 16', () => expect(utils.ageOfConsent('israel')).toEqual(16))
> 460 |     it('default for other countries is 0', () => expect(utils.ageOfConsent('hong-kong')).toEqual(0))
      |                                                                                                 ^ Magic Number
  461 |     it('default for unknown countries is 0', () => expect(utils.ageOfConsent('codecombat')).toEqual(0))
  462 |     it('default for undefined countries is 0', () => expect(utils.ageOfConsent(undefined)).toEqual(0))
  463 |     return it('defaultIfUnknown works', () => expect(utils.ageOfConsent(undefined, 13)).toEqual(13))"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 461, 'column': 100, 'index': 17846}","  459 |     it('default for EU countries 16', () => expect(utils.ageOfConsent('israel')).toEqual(16))
  460 |     it('default for other countries is 0', () => expect(utils.ageOfConsent('hong-kong')).toEqual(0))
> 461 |     it('default for unknown countries is 0', () => expect(utils.ageOfConsent('codecombat')).toEqual(0))
      |                                                                                                    ^ Magic Number
  462 |     it('default for undefined countries is 0', () => expect(utils.ageOfConsent(undefined)).toEqual(0))
  463 |     return it('defaultIfUnknown works', () => expect(utils.ageOfConsent(undefined, 13)).toEqual(13))
  464 |   })"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 462, 'column': 99, 'index': 17949}","  460 |     it('default for other countries is 0', () => expect(utils.ageOfConsent('hong-kong')).toEqual(0))
  461 |     it('default for unknown countries is 0', () => expect(utils.ageOfConsent('codecombat')).toEqual(0))
> 462 |     it('default for undefined countries is 0', () => expect(utils.ageOfConsent(undefined)).toEqual(0))
      |                                                                                                   ^ Magic Number
  463 |     return it('defaultIfUnknown works', () => expect(utils.ageOfConsent(undefined, 13)).toEqual(13))
  464 |   })
  465 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 463, 'column': 96, 'index': 18049}","  461 |     it('default for unknown countries is 0', () => expect(utils.ageOfConsent('codecombat')).toEqual(0))
  462 |     it('default for undefined countries is 0', () => expect(utils.ageOfConsent(undefined)).toEqual(0))
> 463 |     return it('defaultIfUnknown works', () => expect(utils.ageOfConsent(undefined, 13)).toEqual(13))
      |                                                                                                ^ Magic Number
  464 |   })
  465 |
  466 |   describe('createLevelNumberMap', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 588, 'column': 70, 'index': 22516}","  586 |           { practice: true, complete: false, optional: true, locked: true }
  587 |         ]
> 588 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(2)
      |                                                                      ^ Magic Number
  589 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  590 |       })
  591 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 598, 'column': 70, 'index': 23046}","  596 |           { practice: false, complete: false }
  597 |         ]
> 598 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(2)
      |                                                                      ^ Magic Number
  599 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  600 |       })
  601 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 608, 'column': 70, 'index': 23587}","  606 |           { practice: true, complete: false }
  607 |         ]
> 608 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(3)
      |                                                                      ^ Magic Number
  609 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  610 |       })
  611 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 618, 'column': 70, 'index': 24123}","  616 |           { practice: false, complete: true }
  617 |         ]
> 618 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(3)
      |                                                                      ^ Magic Number
  619 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  620 |       })
  621 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 630, 'column': 70, 'index': 24773}","  628 |           { practice: false, complete: false }
  629 |         ]
> 630 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(4)
      |                                                                      ^ Magic Number
  631 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(3)
  632 |       })
  633 |       it('returns correct next levels when sequence of normal levels with a locked level in between', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 631, 'column': 90, 'index': 24866}","  629 |         ]
  630 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(4)
> 631 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(3)
      |                                                                                          ^ Magic Number
  632 |       })
  633 |       it('returns correct next levels when sequence of normal levels with a locked level in between', function () {
  634 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 654, 'column': 70, 'index': 26045}","  652 |           { practice: false, complete: false }
  653 |         ]
> 654 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(4)
      |                                                                      ^ Magic Number
  655 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(-1)
  656 |       })
  657 |       it('returns correct next levels when sequence of normal/complete levels with an optional unlocked level in between', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 666, 'column': 70, 'index': 26705}","  664 |           { practice: false, complete: true }
  665 |         ]
> 666 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(6)
      |                                                                      ^ Magic Number
  667 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(-1)
  668 |       })
  669 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 675, 'column': 70, 'index': 27075}","  673 |           { practice: true, complete: false }
  674 |         ]
> 675 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(2)
      |                                                                      ^ Magic Number
  676 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  677 |       })
  678 |       it('returns correct next levels when pc* p r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 684, 'column': 70, 'index': 27493}","  682 |           { practice: false, complete: false }
  683 |         ]
> 684 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(2)
      |                                                                      ^ Magic Number
  685 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  686 |       })
  687 |       it('returns correct next levels when pc* p p', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 693, 'column': 70, 'index': 27910}","  691 |           { practice: true, complete: false }
  692 |         ]
> 693 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(3)
      |                                                                      ^ Magic Number
  694 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  695 |       })
  696 |       it('returns correct next levels when rc* p rc', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 702, 'column': 70, 'index': 28329}","  700 |           { practice: false, complete: true }
  701 |         ]
> 702 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(3)
      |                                                                      ^ Magic Number
  703 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  704 |       })
  705 |       it('returns correct next levels when rc rc rc* a r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 713, 'column': 70, 'index': 28867}","  711 |           { practice: false, complete: false }
  712 |         ]
> 713 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(4)
      |                                                                      ^ Magic Number
  714 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(3)
  715 |       })
  716 |       it('returns correct next levels when rc* r p p p a r p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 714, 'column': 90, 'index': 28960}","  712 |         ]
  713 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(4)
> 714 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(3)
      |                                                                                          ^ Magic Number
  715 |       })
  716 |       it('returns correct next levels when rc* r p p p a r p p p a r r', function () {
  717 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 732, 'column': 70, 'index': 29782}","  730 |           { practice: false, complete: false }
  731 |         ]
> 732 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(1)
      |                                                                      ^ Magic Number
  733 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  734 |       })
  735 |       it('returns correct next levels when rc rc* p p p a r p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 751, 'column': 70, 'index': 30698}","  749 |           { practice: false, complete: false }
  750 |         ]
> 751 |         expect(utils.findNextLevel(levels, 1, needsPractice)).toEqual(6)
      |                                                                      ^ Magic Number
  752 |         return expect(utils.findNextAssessmentForLevel(levels, 1, needsPractice)).toEqual(5)
  753 |       })
  754 |       it('returns correct next levels when rc rc pc* p p a r p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 752, 'column': 90, 'index': 30791}","  750 |         ]
  751 |         expect(utils.findNextLevel(levels, 1, needsPractice)).toEqual(6)
> 752 |         return expect(utils.findNextAssessmentForLevel(levels, 1, needsPractice)).toEqual(5)
      |                                                                                          ^ Magic Number
  753 |       })
  754 |       it('returns correct next levels when rc rc pc* p p a r p p p a r r', function () {
  755 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 770, 'column': 70, 'index': 31613}","  768 |           { practice: false, complete: false }
  769 |         ]
> 770 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(6)
      |                                                                      ^ Magic Number
  771 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(5)
  772 |       })
  773 |       it('returns correct next levels when rc rc pc pc pc* a r p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 771, 'column': 90, 'index': 31706}","  769 |         ]
  770 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(6)
> 771 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(5)
      |                                                                                          ^ Magic Number
  772 |       })
  773 |       it('returns correct next levels when rc rc pc pc pc* a r p p p a r r', function () {
  774 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 789, 'column': 70, 'index': 32528}","  787 |           { practice: false, complete: false }
  788 |         ]
> 789 |         expect(utils.findNextLevel(levels, 4, needsPractice)).toEqual(6)
      |                                                                      ^ Magic Number
  790 |         return expect(utils.findNextAssessmentForLevel(levels, 4, needsPractice)).toEqual(5)
  791 |       })
  792 |       it('returns correct next levels when rc rc pc pc pc ac* r p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 790, 'column': 90, 'index': 32621}","  788 |         ]
  789 |         expect(utils.findNextLevel(levels, 4, needsPractice)).toEqual(6)
> 790 |         return expect(utils.findNextAssessmentForLevel(levels, 4, needsPractice)).toEqual(5)
      |                                                                                          ^ Magic Number
  791 |       })
  792 |       it('returns correct next levels when rc rc pc pc pc ac* r p p p a r r', function () {
  793 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 808, 'column': 70, 'index': 33443}","  806 |           { practice: false, complete: false }
  807 |         ]
> 808 |         expect(utils.findNextLevel(levels, 5, needsPractice)).toEqual(6)
      |                                                                      ^ Magic Number
  809 |         return expect(utils.findNextAssessmentForLevel(levels, 5, needsPractice)).toEqual(-1)
  810 |       })
  811 |       it('returns correct next levels when rc rc pc pc pc ac rc* p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 827, 'column': 70, 'index': 34359}","  825 |           { practice: false, complete: false }
  826 |         ]
> 827 |         expect(utils.findNextLevel(levels, 6, needsPractice)).toEqual(11)
      |                                                                      ^ Magic Number
  828 |         return expect(utils.findNextAssessmentForLevel(levels, 6, needsPractice)).toEqual(10)
  829 |       })
  830 |       it('returns correct next levels when rc rc* p p p a rc p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 828, 'column': 90, 'index': 34453}","  826 |         ]
  827 |         expect(utils.findNextLevel(levels, 6, needsPractice)).toEqual(11)
> 828 |         return expect(utils.findNextAssessmentForLevel(levels, 6, needsPractice)).toEqual(10)
      |                                                                                          ^ Magic Number
  829 |       })
  830 |       it('returns correct next levels when rc rc* p p p a rc p p p a r r', function () {
  831 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 846, 'column': 70, 'index': 35276}","  844 |           { practice: false, complete: false }
  845 |         ]
> 846 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(11)
      |                                                                      ^ Magic Number
  847 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(5)
  848 |       })
  849 |       it('returns correct next levels when rc rc pc pc pc* a rc p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 847, 'column': 90, 'index': 35370}","  845 |         ]
  846 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(11)
> 847 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(5)
      |                                                                                          ^ Magic Number
  848 |       })
  849 |       it('returns correct next levels when rc rc pc pc pc* a rc p p p a r r', function () {
  850 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 865, 'column': 70, 'index': 36192}","  863 |           { practice: false, complete: false }
  864 |         ]
> 865 |         expect(utils.findNextLevel(levels, 4, needsPractice)).toEqual(11)
      |                                                                      ^ Magic Number
  866 |         return expect(utils.findNextAssessmentForLevel(levels, 4, needsPractice)).toEqual(5)
  867 |       })
  868 |       it('returns correct next levels when rc rc* p p p ac rc p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 866, 'column': 90, 'index': 36286}","  864 |         ]
  865 |         expect(utils.findNextLevel(levels, 4, needsPractice)).toEqual(11)
> 866 |         return expect(utils.findNextAssessmentForLevel(levels, 4, needsPractice)).toEqual(5)
      |                                                                                          ^ Magic Number
  867 |       })
  868 |       it('returns correct next levels when rc rc* p p p ac rc p p p a r r', function () {
  869 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 884, 'column': 70, 'index': 37108}","  882 |           { practice: false, complete: false }
  883 |         ]
> 884 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(11)
      |                                                                      ^ Magic Number
  885 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(-1)
  886 |       })
  887 |       it('returns correct next levels when rc rc pc pc pc* a rc p p p a r r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 903, 'column': 70, 'index': 38024}","  901 |           { practice: false, complete: false }
  902 |         ]
> 903 |         expect(utils.findNextLevel(levels, 4, needsPractice)).toEqual(11)
      |                                                                      ^ Magic Number
  904 |         return expect(utils.findNextAssessmentForLevel(levels, 4, needsPractice)).toEqual(-1)
  905 |       })
  906 |       return it('returns correct next levels when rc rc* rcl p r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 926, 'column': 70, 'index': 39034}","  924 |           { practice: true, complete: false }
  925 |         ]
> 926 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(1)
      |                                                                      ^ Magic Number
  927 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  928 |       })
  929 |       it('returns correct next levels when rc* rc', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 934, 'column': 70, 'index': 39404}","  932 |           { practice: false, complete: true }
  933 |         ]
> 934 |         expect(utils.findNextLevel(levels, 0, needsPractice)).toEqual(2)
      |                                                                      ^ Magic Number
  935 |         return expect(utils.findNextAssessmentForLevel(levels, 0, needsPractice)).toEqual(-1)
  936 |       })
  937 |       it('returns correct next levels when rc p rc*', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 943, 'column': 70, 'index': 39823}","  941 |           { practice: false, complete: true }
  942 |         ]
> 943 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(1)
      |                                                                      ^ Magic Number
  944 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(-1)
  945 |       })
  946 |       it('returns correct next levels when rc pc p rc*', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 953, 'column': 70, 'index': 40291}","  951 |           { practice: false, complete: true }
  952 |         ]
> 953 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(2)
      |                                                                      ^ Magic Number
  954 |         return expect(utils.findNextAssessmentForLevel(levels, 3, needsPractice)).toEqual(-1)
  955 |       })
  956 |       it('returns correct next levels when rc rc rc* a r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 964, 'column': 70, 'index': 40829}","  962 |           { practice: false, complete: false }
  963 |         ]
> 964 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(4)
      |                                                                      ^ Magic Number
  965 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(3)
  966 |       })
  967 |       it('returns correct next levels when rc pc p rc* p', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 965, 'column': 90, 'index': 40922}","  963 |         ]
  964 |         expect(utils.findNextLevel(levels, 2, needsPractice)).toEqual(4)
> 965 |         return expect(utils.findNextAssessmentForLevel(levels, 2, needsPractice)).toEqual(3)
      |                                                                                          ^ Magic Number
  966 |       })
  967 |       it('returns correct next levels when rc pc p rc* p', function () {
  968 |         const levels = ["
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 975, 'column': 70, 'index': 41345}","  973 |           { practice: true, complete: false }
  974 |         ]
> 975 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(4)
      |                                                                      ^ Magic Number
  976 |         return expect(utils.findNextAssessmentForLevel(levels, 3, needsPractice)).toEqual(-1)
  977 |       })
  978 |       it('returns correct next levels when rc pc p rc* pc', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 986, 'column': 70, 'index': 41862}","  984 |           { practice: true, complete: true }
  985 |         ]
> 986 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(5)
      |                                                                      ^ Magic Number
  987 |         return expect(utils.findNextAssessmentForLevel(levels, 3, needsPractice)).toEqual(-1)
  988 |       })
  989 |       it('returns correct next levels when rc pc p rc* pc p', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 998, 'column': 70, 'index': 42428}","   996 |           { practice: true, complete: false }
   997 |         ]
>  998 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(5)
       |                                                                      ^ Magic Number
   999 |         return expect(utils.findNextAssessmentForLevel(levels, 3, needsPractice)).toEqual(-1)
  1000 |       })
  1001 |       it('returns correct next levels when rc pc p rc* pc r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 1010, 'column': 70, 'index': 42995}","  1008 |           { practice: false, complete: false }
  1009 |         ]
> 1010 |         expect(utils.findNextLevel(levels, 3, needsPractice)).toEqual(5)
       |                                                                      ^ Magic Number
  1011 |         return expect(utils.findNextAssessmentForLevel(levels, 3)).toEqual(-1)
  1012 |       })
  1013 |       it('returns correct next levels when rc pc p rc* pc p r', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/core/utils.spec.coco.js,Magic Number,"{'line': 1023, 'column': 70, 'index': 43596}","  1021 |           { practice: false, complete: false }
  1022 |         ]
