file,type,line,frame
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/test.format-send-data.js,Assertion Roulette,"{'column': 4, 'line': 128}","  126 |     const tgbot = new TelegramBot('token', { filepath: false });
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 1888}","  1886 |       assert.ok(is.equal(STICKERS_FROM_BOT_SET[0].type, 'regular'));
  1887 |       bot.setStickerKeywords(STICKERS_FROM_BOT_SET[0].file_id, { keywords: ['house', 'cat'] }).then((resp) => {
> 1888 |         assert.ok(is.boolean(resp));
       |        ^ Assertion Roulette
  1889 |       });
  1890 |     });
  1891 |   });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 1979}","  1977 |       const prices = [{ label: 'product', amount: 11000 }, { label: 'tax', amount: 11000 }];
  1978 |       return bot.sendInvoice(USERID, title, description, payload, providerToken, currency, prices).then(resp => {
> 1979 |         assert.ok(is.object(resp));
       |        ^ Assertion Roulette
  1980 |         assert.ok(is.object(resp.invoice));
  1981 |         assert.ok(is.number(resp.invoice.total_amount));
  1982 |       });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 1980}","  1978 |       return bot.sendInvoice(USERID, title, description, payload, providerToken, currency, prices).then(resp => {
  1979 |         assert.ok(is.object(resp));
> 1980 |         assert.ok(is.object(resp.invoice));
       |        ^ Assertion Roulette
  1981 |         assert.ok(is.number(resp.invoice.total_amount));
  1982 |       });
  1983 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 1981}","  1979 |         assert.ok(is.object(resp));
  1980 |         assert.ok(is.object(resp.invoice));
> 1981 |         assert.ok(is.number(resp.invoice.total_amount));
       |        ^ Assertion Roulette
  1982 |       });
  1983 |     });
  1984 |   });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 2017}","  2015 |     it('should send a Game', function test() {
  2016 |       return bot.sendGame(USERID, GAME_SHORT_NAME).then(resp => {
> 2017 |         assert.ok(is.object(resp));
       |        ^ Assertion Roulette
  2018 |         assert.ok(is.object(resp.game));
  2019 |       });
  2020 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 2018}","  2016 |       return bot.sendGame(USERID, GAME_SHORT_NAME).then(resp => {
  2017 |         assert.ok(is.object(resp));
> 2018 |         assert.ok(is.object(resp.game));
       |        ^ Assertion Roulette
  2019 |       });
  2020 |     });
  2021 |   });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 2096}","  2094 |     it('should copy messages from array', function test() {
  2095 |       return bot.copyMessages(USERID, GROUPID, [messageId]).then(resp => {
> 2096 |         assert.ok(is.array(resp));
       |        ^ Assertion Roulette
  2097 |         assert.ok(resp && resp.length === 1);
  2098 |       });
  2099 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 2097}","  2095 |       return bot.copyMessages(USERID, GROUPID, [messageId]).then(resp => {
  2096 |         assert.ok(is.array(resp));
> 2097 |         assert.ok(resp && resp.length === 1);
       |        ^ Assertion Roulette
  2098 |       });
  2099 |     });
  2100 |   });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 17, 'column': 0, 'index': 526}","  15 |
  16 | const TOKEN = process.env.TEST_TELEGRAM_TOKEN;
> 17 | if (!TOKEN) {
  18 |   throw new Error('Bot token not provided');
  19 | }
  20 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 22, 'column': 0, 'index': 644}","  20 |
  21 | const PROVIDER_TOKEN = process.env.TEST_PROVIDER_TOKEN;
> 22 | if (!PROVIDER_TOKEN && !isCI) { // If is not running in Travis / Appveyor
  23 |   throw new Error('Provider token not supplied');
  24 | }
  25 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 69, 'column': 4, 'index': 2296}","  67 |   const nodeVersion = parseInt(process.versions.node.split('.')[0], 10);
  68 |   it('is loaded from src/ on Node.js v6+ and above', function test() {
> 69 |     if (nodeVersion <= 5) this.skip(); // skip on Node.js v5 and below
     |    ^ Conditional Test Logic
  70 |     assert.strictEqual(TelegramBot, require('../src/telegram'));
  71 |   });
  72 |   it('is loaded from lib/ on Node.js v5 and below', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 73, 'column': 4, 'index': 2508}","  71 |   });
  72 |   it('is loaded from lib/ on Node.js v5 and below', function test() {
> 73 |     if (nodeVersion > 5) this.skip(); // skip on newer versions
     |    ^ Conditional Test Logic
  74 |     assert.strictEqual(TelegramBot, require('../lib/telegram'));
  75 |   });
  76 | });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 218, 'column': 10, 'index': 7333}","  216 |           throw new Error(`expected error with webhook ${method} request`);
  217 |         }).catch(resp => {
> 218 |           if (!resp.statusCode) throw resp;
      |          ^ Conditional Test Logic
  219 |           if (resp.statusCode !== 418) throw new Error(`unexpected error: ${resp.body}`);
  220 |         });
  221 |       }); // Promise.each"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 219, 'column': 10, 'index': 7377}","  217 |         }).catch(resp => {
  218 |           if (!resp.statusCode) throw resp;
> 219 |           if (resp.statusCode !== 418) throw new Error(`unexpected error: ${resp.body}`);
      |          ^ Conditional Test Logic
  220 |         });
  221 |       }); // Promise.each
  222 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 1374, 'column': 6, 'index': 48016}","  1372 |       utils.handleRatelimit(bot, 'setChatStickerSet', this);
  1373 |       // Check if the chat can set sticker sets
> 1374 |       if (!CHAT_INFO.can_set_sticker_set) {
       |      ^ Conditional Test Logic
  1375 |         this.skip();
  1376 |       }
  1377 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 1389, 'column': 6, 'index': 48509}","  1387 |       utils.handleRatelimit(bot, 'deleteChatStickerSet', this);
  1388 |       // Check if the chat can delete sticker sets
> 1389 |       if (!CHAT_INFO.can_set_sticker_set) {
       |      ^ Conditional Test Logic
  1390 |         this.skip();
  1391 |       }
  1392 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 1969, 'column': 6, 'index': 69704}","  1967 |     });
  1968 |     it('should send an invoice', function test() {
> 1969 |       if (isCI) {
       |      ^ Conditional Test Logic
  1970 |         this.skip(); // Skip test for now
  1971 |       }
  1972 |       const title = 'Demo product';"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Conditional Test Logic,"{'line': 1991, 'column': 6, 'index': 70558}","  1989 |     });
  1990 |     it('should create an invoice link', function test() {
> 1991 |       if (isCI) {
       |      ^ Conditional Test Logic
  1992 |         this.skip(); // Skip test for now
  1993 |       }
  1994 |       const title = 'Invoice link product';"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Exception Handling,"{'line': 216, 'column': 10, 'index': 7230}","  214 |           method,
  215 |         }).then(() => {
> 216 |           throw new Error(`expected error with webhook ${method} request`);
      |          ^ Exception Handling
  217 |         }).catch(resp => {
  218 |           if (!resp.statusCode) throw resp;
  219 |           if (resp.statusCode !== 418) throw new Error(`unexpected error: ${resp.body}`);"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Exception Handling,"{'line': 218, 'column': 32, 'index': 7355}","  216 |           throw new Error(`expected error with webhook ${method} request`);
  217 |         }).catch(resp => {
> 218 |           if (!resp.statusCode) throw resp;
      |                                ^ Exception Handling
  219 |           if (resp.statusCode !== 418) throw new Error(`unexpected error: ${resp.body}`);
  220 |         });
  221 |       }); // Promise.each"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Exception Handling,"{'line': 219, 'column': 39, 'index': 7406}","  217 |         }).catch(resp => {
  218 |           if (!resp.statusCode) throw resp;
> 219 |           if (resp.statusCode !== 418) throw new Error(`unexpected error: ${resp.body}`);
      |                                       ^ Exception Handling
  220 |         });
  221 |       }); // Promise.each
  222 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Exception Handling,"{'line': 264, 'column': 6, 'index': 8997}","  262 |     it('FatalError is thrown if file-type of Buffer could not be determined', function test() {
  263 |       let buffer;
> 264 |       try {
      |      ^ Exception Handling
  265 |         buffer = Buffer.from('12345');
  266 |       } catch (ex) {
  267 |         buffer = new Buffer('12345');"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 69, 'column': 31, 'index': 2323}","  67 |   const nodeVersion = parseInt(process.versions.node.split('.')[0], 10);
  68 |   it('is loaded from src/ on Node.js v6+ and above', function test() {
> 69 |     if (nodeVersion <= 5) this.skip(); // skip on Node.js v5 and below
     |                               ^ Ignored Test
  70 |     assert.strictEqual(TelegramBot, require('../src/telegram'));
  71 |   });
  72 |   it('is loaded from lib/ on Node.js v5 and below', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 73, 'column': 30, 'index': 2534}","  71 |   });
  72 |   it('is loaded from lib/ on Node.js v5 and below', function test() {
> 73 |     if (nodeVersion > 5) this.skip(); // skip on newer versions
     |                              ^ Ignored Test
  74 |     assert.strictEqual(TelegramBot, require('../lib/telegram'));
  75 |   });
  76 | });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 573, 'column': 11, 'index': 19588}","  571 |   });
  572 |
> 573 |   describe.skip('#onReplyToMessage', function onReplyToMessageSuite() { });
      |           ^ Ignored Test
  574 |
  575 |   describe('#removeReplyListener', function removeReplyListenerSuite() {
  576 |     const chatId = -1234;"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 595, 'column': 11, 'index': 20472}","  593 |   /** Telegram Bot API Methods */
  594 |
> 595 |   describe.skip('#logOut', function logOutSuite() { });
      |           ^ Ignored Test
  596 |
  597 |   describe.skip('#close', function closeSuite() { });
  598 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 597, 'column': 11, 'index': 20529}","  595 |   describe.skip('#logOut', function logOutSuite() { });
  596 |
> 597 |   describe.skip('#close', function closeSuite() { });
      |           ^ Ignored Test
  598 |
  599 |   describe('#sendMessage', function sendMessageSuite() {
  600 |     before(function before() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 988, 'column': 11, 'index': 34521}","  986 |   });
  987 |
> 988 |   describe.skip('#stopMessageLiveLocation', function editMessageLiveLocationSuite() {
      |           ^ Ignored Test
  989 |     let message;
  990 |     before(function before() {
  991 |       utils.handleRatelimit(bot, 'stopMessageLiveLocation', this);"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1035, 'column': 11, 'index': 36390}","  1033 |   // We surely can NOT wait for that much time during testing
  1034 |   // (or in most practical cases for that matter!)
> 1035 |   describe.skip('#sendContact', function sendContactSuite() {
       |           ^ Ignored Test
  1036 |     before(function before() {
  1037 |       utils.handleRatelimit(bot, 'sendContact', this);
  1038 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1138, 'column': 11, 'index': 39668}","  1136 |   });
  1137 |
> 1138 |   describe.skip('#banChatMember', function banChatMemberSuite() { });
       |           ^ Ignored Test
  1139 |
  1140 |   describe.skip('#unbanChatMember', function unbanChatMemberSuite() { });
  1141 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1140, 'column': 11, 'index': 39739}","  1138 |   describe.skip('#banChatMember', function banChatMemberSuite() { });
  1139 |
> 1140 |   describe.skip('#unbanChatMember', function unbanChatMemberSuite() { });
       |           ^ Ignored Test
  1141 |
  1142 |   describe.skip('#restrictChatMember', function restrictChatMemberSuite() { });
  1143 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1142, 'column': 11, 'index': 39814}","  1140 |   describe.skip('#unbanChatMember', function unbanChatMemberSuite() { });
  1141 |
> 1142 |   describe.skip('#restrictChatMember', function restrictChatMemberSuite() { });
       |           ^ Ignored Test
  1143 |
  1144 |   describe.skip('#promoteChatMember', function promoteChatMemberSuite() { });
  1145 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1144, 'column': 11, 'index': 39895}","  1142 |   describe.skip('#restrictChatMember', function restrictChatMemberSuite() { });
  1143 |
> 1144 |   describe.skip('#promoteChatMember', function promoteChatMemberSuite() { });
       |           ^ Ignored Test
  1145 |
  1146 |   describe.skip('#setChatAdministratorCustomTitle ', function setChatAdministratorCustomTitleSuite() {
  1147 |     it('should set chat permissions', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1146, 'column': 11, 'index': 39974}","  1144 |   describe.skip('#promoteChatMember', function promoteChatMemberSuite() { });
  1145 |
> 1146 |   describe.skip('#setChatAdministratorCustomTitle ', function setChatAdministratorCustomTitleSuite() {
       |           ^ Ignored Test
  1147 |     it('should set chat permissions', function test() {
  1148 |       return bot.setChatAdministratorCustomTitle(GROUPID, USERID, 'Custom Name').then(resp => {
  1149 |         assert.ok(is.boolean(resp));"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1154, 'column': 11, 'index': 40291}","  1152 |   });
  1153 |
> 1154 |   describe.skip('#banChatSenderChat', function banChatSenderChatSuite() { });
       |           ^ Ignored Test
  1155 |
  1156 |   describe.skip('#unbanChatSenderChat', function banChatSenderChatSuite() { });
  1157 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1156, 'column': 11, 'index': 40370}","  1154 |   describe.skip('#banChatSenderChat', function banChatSenderChatSuite() { });
  1155 |
> 1156 |   describe.skip('#unbanChatSenderChat', function banChatSenderChatSuite() { });
       |           ^ Ignored Test
  1157 |
  1158 |   describe('#setChatPermissions ', function setChatPermissionsSuite() {
  1159 |     it('should set chat permissions', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1214, 'column': 11, 'index': 42479}","  1212 |   });
  1213 |
> 1214 |   describe.skip('#approveChatJoinRequest', function approveChatJoinRequestSuite() { });
       |           ^ Ignored Test
  1215 |
  1216 |   describe.skip('#declineChatJoinRequest', function declineChatJoinRequestSuite() { });
  1217 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1216, 'column': 11, 'index': 42568}","  1214 |   describe.skip('#approveChatJoinRequest', function approveChatJoinRequestSuite() { });
  1215 |
> 1216 |   describe.skip('#declineChatJoinRequest', function declineChatJoinRequestSuite() { });
       |           ^ Ignored Test
  1217 |
  1218 |   describe('#setChatPhoto', function setChatPhotoSuite() {
  1219 |     this.timeout(timeout);"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1322, 'column': 11, 'index': 46312}","  1320 |   });
  1321 |
> 1322 |   describe.skip('#leaveChat', function leaveChatSuite() { });
       |           ^ Ignored Test
  1323 |
  1324 |   describe('#getChat', function getChatSuite() {
  1325 |     before(function before() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1375, 'column': 13, 'index': 48067}","  1373 |       // Check if the chat can set sticker sets
  1374 |       if (!CHAT_INFO.can_set_sticker_set) {
> 1375 |         this.skip();
       |             ^ Ignored Test
  1376 |       }
  1377 |     });
  1378 |     it('should return a Boolean', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1390, 'column': 13, 'index': 48560}","  1388 |       // Check if the chat can delete sticker sets
  1389 |       if (!CHAT_INFO.can_set_sticker_set) {
> 1390 |         this.skip();
       |             ^ Ignored Test
  1391 |       }
  1392 |     });
  1393 |     it('should return a Boolean', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1400, 'column': 11, 'index': 48771}","  1398 |   });
  1399 |
> 1400 |   describe.skip('#answerCallbackQuery', function answerCallbackQuerySuite() { });
       |           ^ Ignored Test
  1401 |
  1402 |   describe('#setMyCommands', function setMyCommandsSuite() {
  1403 |     it('should set bot commands', function test() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1893, 'column': 11, 'index': 66956}","  1891 |   });
  1892 |
> 1893 |   describe.skip('#setStickerMaskPosition', function setStickerKeywordsSuite() {
       |           ^ Ignored Test
  1894 |     before(function before() {
  1895 |       utils.handleRatelimit(bot, 'setStickerMaskPosition', this);
  1896 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1932, 'column': 11, 'index': 68379}","  1930 |   });
  1931 |
> 1932 |   describe.skip('#setCustomEmojiStickerSetThumbnail', function setCustomEmojiStickerSetThumbnailSuite() {
       |           ^ Ignored Test
  1933 |     before(function before() {
  1934 |       utils.handleRatelimit(bot, 'setCustomEmojiStickerSetThumbnail', this);
  1935 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1946, 'column': 11, 'index': 68923}","  1944 |   });
  1945 |
> 1946 |   describe.skip('#deleteStickerSet', function deleteStickerSetSuite() {
       |           ^ Ignored Test
  1947 |     before(function before() {
  1948 |       utils.handleRatelimit(bot, 'deleteStickerSet', this);
  1949 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1960, 'column': 11, 'index': 69347}","  1958 |   });
  1959 |
> 1960 |   describe.skip('#answerInlineQuery', function answerInlineQuerySuite() { });
       |           ^ Ignored Test
  1961 |
  1962 |   describe.skip('#answerWebAppQuery', function answerCallbackQuerySuite() { });
  1963 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1962, 'column': 11, 'index': 69426}","  1960 |   describe.skip('#answerInlineQuery', function answerInlineQuerySuite() { });
  1961 |
> 1962 |   describe.skip('#answerWebAppQuery', function answerCallbackQuerySuite() { });
       |           ^ Ignored Test
  1963 |
  1964 |   describe('#sendInvoice', function sendInvoiceSuite() {
  1965 |     before(function before() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1970, 'column': 13, 'index': 69729}","  1968 |     it('should send an invoice', function test() {
  1969 |       if (isCI) {
> 1970 |         this.skip(); // Skip test for now
       |             ^ Ignored Test
  1971 |       }
  1972 |       const title = 'Demo product';
  1973 |       const description = 'our test product';"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 1992, 'column': 13, 'index': 70583}","  1990 |     it('should create an invoice link', function test() {
  1991 |       if (isCI) {
> 1992 |         this.skip(); // Skip test for now
       |             ^ Ignored Test
  1993 |       }
  1994 |       const title = 'Invoice link product';
  1995 |       const description = 'Our test invoice link product';"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 2006, 'column': 11, 'index': 71109}","  2004 |   });
  2005 |
> 2006 |   describe.skip('#answerShippingQuery', function answerShippingQuerySuite() { });
       |           ^ Ignored Test
  2007 |
  2008 |
  2009 |   describe.skip('#answerPreCheckoutQuery', function answerPreCheckoutQuerySuite() { });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Ignored Test,"{'line': 2009, 'column': 11, 'index': 71193}","  2007 |
  2008 |
> 2009 |   describe.skip('#answerPreCheckoutQuery', function answerPreCheckoutQuerySuite() { });
       |           ^ Ignored Test
  2010 |
  2011 |   describe('#sendGame', function sendGameSuite() {
  2012 |     before(function before() {"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Magic Number,"{'line': 206, 'column': 44, 'index': 6908}","  204 |     it('returns 401 error if token is wrong', function test(done) {
  205 |       utils.sendWebHookMessage(webHookPort2, 'wrong-token').catch(resp => {
> 206 |         assert.strictEqual(resp.statusCode, 401);
      |                                            ^ Magic Number
  207 |         return done();
  208 |       });
  209 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Magic Number,"{'line': 544, 'column': 45, 'index': 18677}","  542 |       const regexp = /\/onText (.+)/g;
  543 |       botWebHook.onText(regexp, () => {
> 544 |         assert.strictEqual(regexp.lastIndex, 0);
      |                                             ^ Magic Number
  545 |         assert.ok(botWebHook.removeTextListener(regexp));
  546 |         return done();
  547 |       });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Magic Number,"{'line': 951, 'column': 40, 'index': 33244}","  949 |       }).then(resp => {
  950 |         assert.ok(is.array(resp));
> 951 |         assert.strictEqual(resp.length, 3);
      |                                        ^ Magic Number
  952 |       });
  953 |     });
  954 |   });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Magic Number,"{'line': 1203, 'column': 46, 'index': 42236}","  1201 |     it('should edit chat invite link', function test() {
  1202 |       return bot.editChatInviteLink(GROUPID, inviteLink, { member_limit: 3 }).then(resp => {
> 1203 |         assert.strictEqual(resp.member_limit, 3);
       |                                              ^ Magic Number
  1204 |       });
  1205 |     });
  1206 |"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 17, 'line': 241}","  239 |           port,
  240 |           https: {
> 241 |             key: fs.readFileSync(key),
      |                 ^ Mystery Guest
  242 |             cert: fs.readFileSync(cert),
  243 |           },
  244 |         },"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 18, 'line': 242}","  240 |           https: {
  241 |             key: fs.readFileSync(key),
> 242 |             cert: fs.readFileSync(cert),
      |                  ^ Mystery Guest
  243 |           },
  244 |         },
  245 |       });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 24, 'line': 505}","  503 |         assert.ok(utils.isTelegramFileURI(info.uri), `${info.uri} is not a file URI`);
  504 |         fileStream.pipe(concat(function readFile(buffer) {
> 505 |           buffer.equals(fs.readFileSync(FILE_PATH)); // sync :(
      |                        ^ Mystery Guest
  506 |           return done();
  507 |         }));
  508 |       });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 20, 'line': 523}","  521 |           assert.ok(is.string(filePath));
  522 |           assert.strictEqual(path.dirname(filePath), downloadPath);
> 523 |           assert.ok(fs.existsSync(filePath));
      |                    ^ Mystery Guest
  524 |           fs.unlinkSync(filePath); // Delete file after test
  525 |         });
  526 |     });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 10, 'line': 524}","  522 |           assert.strictEqual(path.dirname(filePath), downloadPath);
  523 |           assert.ok(fs.existsSync(filePath));
> 524 |           fs.unlinkSync(filePath); // Delete file after test
      |          ^ Mystery Guest
  525 |         });
  526 |     });
  527 |   });"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 20, 'line': 682}","  680 |     });
  681 |     it('should send a photo from a Buffer', function test() {
> 682 |       const photo = fs.readFileSync(`${__dirname}/data/photo.png`);
      |                    ^ Mystery Guest
  683 |       return bot.sendPhoto(USERID, photo).then(resp => {
  684 |         assert.ok(is.object(resp));
  685 |         assert.ok(is.array(resp.photo));"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 20, 'line': 727}","  725 |     });
  726 |     it('should send an audio from a Buffer', function test() {
> 727 |       const audio = fs.readFileSync(`${__dirname}/data/audio.mp3`);
      |                    ^ Mystery Guest
  728 |       return bot.sendAudio(USERID, audio).then(resp => {
  729 |         assert.ok(is.object(resp));
  730 |         assert.ok(is.object(resp.audio));"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 23, 'line': 782}","  780 |     });
  781 |     it('should send a document from a Buffer', function test() {
> 782 |       const document = fs.readFileSync(`${__dirname}/data/photo.gif`);
      |                       ^ Mystery Guest
  783 |       return bot.sendDocument(USERID, document).then(resp => {
  784 |         assert.ok(is.object(resp));
  785 |         assert.ok(is.object(resp.document));"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 20, 'line': 826}","  824 |     });
  825 |     it('should send a video from a Buffer', function test() {
> 826 |       const video = fs.readFileSync(`${__dirname}/data/video.mp4`);
      |                    ^ Mystery Guest
  827 |       return bot.sendVideo(USERID, video).then(resp => {
  828 |         assert.ok(is.object(resp));
  829 |         assert.ok(is.object(resp.video));"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 20, 'line': 882}","  880 |     });
  881 |     it('should send a voice from a Buffer', function test() {
> 882 |       const voice = fs.readFileSync(`${__dirname}/data/voice.ogg`);
      |                    ^ Mystery Guest
  883 |       return bot.sendVoice(USERID, voice).then(resp => {
  884 |         assert.ok(is.object(resp));
  885 |         assert.ok(is.object(resp.voice));"
/home/lawtrel/Projects/research-javascript-test-smells/repositories/node-telegram-bot-api/test/telegram.js,Mystery Guest,"{'column': 20, 'line': 921}","  919 |     });
  920 |     it('should send a video from a Buffer', function test() {
> 921 |       const video = fs.readFileSync(`${__dirname}/data/video.mp4`);
      |                    ^ Mystery Guest
  922 |       return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
  923 |         assert.ok(is.object(resp));
